เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2024-11,RY1,AION,AION ES,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AION,AION Y PLUS,233,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AION,HYPTEC HT 620 LUXURY,23,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AION,HYPTEC HT 620 PREMIUM,46,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A4 40 TFSI S line IB,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A4 AV 45 TFSI q S line IB,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 CP 40 TFSI S line,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 CP 40 TFSI S line eo,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 CP 45 TFSI q S line BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 SB 40 TFSI S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 SB 40 TFSI S line eo,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 SB 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A5 SB 45 TFSI q S line eo,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,A7 SB 55 TFSIe q Sline BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,e-tron GT quattro PF,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q3 35 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q3 40 TFSI q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q3 SB 40 TFSI q S line BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q5 55 TFSI e q S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q5 55 TFSI e q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q5 SB 55 TFSIe q S lineBE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q7 45 TDI q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q7 60 TFSI e q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q8 60 TFSI e q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q8 e-tron 50 q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q8 etron 55 q BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,Q8 SB etron 55 q Sline BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,RS 3 Sportback quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,RS 5 Coupe q competition,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,RS 7 SB q performance,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,RS Q8 q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,TT Coupe 45 TFSI q S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,TT Coupe Final Icon Black,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,AUDI,TT RS Coupe q,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BENTLEY,BENTAYGA HYBRID,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BENTLEY,CONTINENTAL GTC S V8,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BENTLEY,FLYING SPUR AZURE HYBRID,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BENTLEY,FLYING SPUR MULLINER HYBRID,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,220i Gran Coupe M Sport,45,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,320d M Sport,110,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,320d Sport,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,320Li Limousine LWB RHD,15,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,330e M Sport,80,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,330Li,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,330Li Limousine RHD,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,420i Coupe RHD,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,430D CONVERTIBLE Mild-hybrid,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,430i Cabrio RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,430i Coupe RHD,14,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,520d M Sport,22,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,520d M Sport Pro,33,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,530e Highline,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,530e Luxury,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,530e M Sport,22,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,530e M Sport Pro,34,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,630i Gran Turismo RHD,18,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,740d M Sport,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,750e xDrive M Sport,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,ALPINA B3 S BI-TURBO TOURING,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,i4 eDrive35 Gran Coupe RH,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,i5 eDrive40 RHD,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,i5 M60 xDrive RHD,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,i7 xDrive60 Limousine RHD,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,iX xDrive40 RHD,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,iX xDrive50 RHD,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,iX2 xDrive30 RHD,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,iX3 M Sport RHD,48,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,M2 Coupe RHD MX,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,M240i xDrive Coupe RHD MX,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,M340i xDrive,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-11,RY1,BMW,M440i xDrive Coupe RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
