เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2024-05,RY1,AION,AION ES,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AION,AION Y PLUS,302,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A4 40 TFSI S line IB,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A4 AV 45 TFSI q S line IB,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A5 CP 40 TFSI S line,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A5 CP 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A5 SB 40 TFSI S line,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A5 SB 40 TFSI S line eo,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A5 SB 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A6 AV 45 TFSI q S line BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,A7 SB 55 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q3 35 TFSI S line,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q3 SB 35 TFSI S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q3 SB 40 TFSI q S line BE,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q5 55 TFSI e q S line BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q5 SB 55 TFSIe q S lineBE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q7 60 TFSI e q S line BE,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q8 60 TFSI e q S line BE,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,Q8 SB etron 55 q Sline BE,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS 3 Sportback quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS 4 AV q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS 5 Coupe q competition,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS 5 Coupe quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS 6 Avant quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS e-tron GT quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-05,RY1,AUDI,RS Q3 SB edition 10 years,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
