เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2022-08,RY1,AUDI,A3 SB 35 TFSI S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A4 AV 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A5 Coupe 45 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A5 CP 40 TFSI S line,15,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A5 CP 45 TFSI q S line BE,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A5 SB 40 TFSI S line,11,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A5 SB 45 TFSI q S line BE,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,A7 SB 45 TFSI,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,e-tron 55 q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,e-tron GT quattro PF,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,e-tron SB 55 q S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q3 35 TFSI S line,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q3 40 TFSI q S line BE,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q3 SB 35 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q3 SB 40 TFSI q S line BE,12,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q5 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q7 60 TFSI e q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,Q8 60 TFSI e q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,RS 4 AV q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,RS 5 Coupe quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,RS 6 Avant quattro,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,RS 6 AVANT TFSI QUATTRO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,RS Q3 Sportback quattro,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,TT Coupe 45 TFSI q S line,14,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,AUDI,TT RS Coupe q,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,BENTAYGA HYBRID,13,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,BENTAYGA W12,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,CONTINENTAL GT,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,CONTINENTAL GT V8,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,CONTINENTAL GTC V8,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,FLYING SPUR,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,FLYING SPUR HYBRID,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BENTLEY,FLYING SPUR W12,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BMW,118i M Sport,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BMW,220i Gran Coupe M Sport,127,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BMW,220i Gran Coupe Sport,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BMW,320d,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-08,RY1,BMW,320d GT Luxury,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
