เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2022-03,RY1,ALFA ROMEO,4C COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,ALFA ROMEO,4C SPIDER,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,ASTON MARTIN,VANTAGE COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,ASTON MARTIN,VANTAGE ROADSTER,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A1 SB 35 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A1 SPORTBACK 1.4 TFSI,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A5 2.0T FSI COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A5 CP 40 TFSI S line,28,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A5 CP 45 TFSI q S line BE,11,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A5 SB 40 TFSI S line,22,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A5 SB 45 TFSI q S line BE,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A6 40 TFSI S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A6 AV 45 TFSI q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A6 AV 55 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A7 SB 45 TFSI,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A7 SB 45 TFSI q,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A7 SB 55 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A8 L 55 TFSI q Premium,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,A8 L 55 TFSI q Prestige,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,e-tron GT quattro PF,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,e-tron SB 55 q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q2 35 TFSI,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q3 35 TFSI,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q3 35 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q3 40 TFSI q S line BE,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q3 SB 40 TFSI q S line BE,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q5 40 TDI q,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q5 45 TFSI q S line BE,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q7 40 TFSI q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q7 45 TDI q,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q7 45 TDI q S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q7 55 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,Q8 55 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,R8 CP V10 Performance q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS 4 AV q,7,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS 5 Coupe quattro,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS 6 Avant quattro,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS e-tron GT quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS Q3 Sportback quattro,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS Q8,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,RS6 AVANT TFSI QUATTRO,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,TT Coupe 45 TFSI q S line,47,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,TT RD 45 TFSI q S line,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,AUDI,TT RS Coupe q,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BENTLEY,BENTAYGA HYBRID,14,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BENTLEY,CONTINENTAL GT V8,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BENTLEY,CONTINENTAL GT V8 CONVERTIBLE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,218i Gran Coupe RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,220i Gran Coupe M Sport,123,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,220i Gran Coupe Sport,31,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d GT Luxury,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d GT M Sport,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d GT Sport,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d Limousine RHD,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d M Sport,166,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320d Sport,11,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,320Li Limousine RHD,36,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,330e,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,330e M Sport,192,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,330i Limousine RHD,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,330Li Limousine RHD,17,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,430i Coupe RHD,24,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,520d M Sport,129,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,520d Sport,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,525d M Sport,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,530e Elite,60,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,530e Highline,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,530e M Sport,103,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,630d Gran Turismo RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,630i Gran Turismo RHD,21,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,730Ld M Sport,14,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,745Le xDrive M Sport,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2022-03,RY1,BMW,i3s 94Ah RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
