เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2025-09,RY1,AION,AION ES,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,AION UT 420 STANDARD,629,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,AION UT 500 PREMIUM,96,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,AION V 602 LUXURY,126,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,AION Y PLUS,165,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,AION Y PLUS 490 PREMIUM,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,HYPTEC HT 620 LUXURY,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AION,HYPTEC HT 620 PREMIUM,63,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,ALPINE,A110 S,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,ASTON MARTIN,VANTAGE COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A4 40 TFSI S line IB,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A5 CP 40 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A5 CP 40 TFSI S line eo,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A5 CP 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A5 SB 40 TFSI S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A5 SB 40 TFSI S line eo,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,A8L 60 TFSIe q Pstg Sline,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,e-tron GT quattro PF,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q3 40 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q3 SB 40 TFSI q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q5 55 TFSI e q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q5 SB 55 TFSIe q S lineBE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q7 60 TFSI e q S line BE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q7 TFSI e q S line edition one,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q8 60 TFSI e q S line BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q8 e-tron 50 q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q8 etron 55 q BE,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,Q8 SB etron 55 q Sline BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,RS 3 Sportback quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,RS 4 AV q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,RS e-tron GT quattro,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,RS Q3 SB edition 10 years,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,TT Coupe 45 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,TT Coupe Final Icon Black,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,TT RD 45 TFSI q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,TT RS Coupe q,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AUDI,TT RS Heritage Edition,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AVATR,AVATR 11 LONG RANGE,43,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,AVATR,AVATR 11 STANDARD RANGE,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BENTLEY,BENTAYGA HYBRID,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BENTLEY,CONTINENTAL GT CONVERTIBLE V8,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BENTLEY,CONTINENTAL GTC V8,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BENTLEY,FLYING SPUR AZURE HYBRID,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BENTLEY,FLYING SPUR HYBRID,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,118i M Sport,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,220 Gran Coupe M Sport Pr,19,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,220i Gran Coupe M Sport,32,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,220i Gran Coupe Sport,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,320d M Sport,101,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,320d Sport,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,320Li Limousine LWB RHD,59,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,328I M SPORT,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,330e M Sport,67,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,330Li,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,330Li Limousine RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,420i Coupe RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,430i Cabrio RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,430i Convertible RHD,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,430i Coupe RHD,12,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,520d M Sport,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,520d M Sport Pro,56,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,530e Inspiring,22,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,530e Luxury,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,530e M Sport,8,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,530e M Sport Pro,37,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,630i Gran Turismo RHD,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,730Ld M Sport,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,740d M Sport,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,750e xDrive M Sport,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,840I M SPORT COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i4 eDrive35 Gran Coupe RH,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i4 M50 Gran Coupe RHD,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i5 eDrive40 RHD,13,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i5 eDrive40 Touring RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i5 M60 xDrive RHD,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,i7 xDrive60 Limousine RHD,13,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,iX xDrive40 RHD,9,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,iX xDrive50 RHD,32,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,iX1 eDrive20L,10,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,iX2 xDrive30 RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,iX3 M Sport RHD,32,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M2 RHD,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M240i xDrive Coupe RHD MX,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M3 Competition M xDrive T,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M340i xDrive,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M4 Competition M xDrive C,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M4 CSL,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M440i xDrive Coupe RHD,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,M760e xDrive,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2025-09,RY1,BMW,X1 sDrive20d M Sport,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
