เดือน,ประเภท,ยี่ห้อ,แบบรถ,จำนวน,ประเภทรถ (ต้นทาง)
2024-08,RY1,ABARTH,595 COMPETIZIONE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AION,AION Y PLUS,288,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,ASTON MARTIN,VANTAGE COUPE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A3 SB 35 TFSI S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A4 40 TFSI S line IB,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A4 AV 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A4 AV 45 TFSI q S line IB,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 CP 40 TFSI S line,5,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 CP 40 TFSI S line eo,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 CP 45 TFSI q S line BE,6,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 SB 40 TFSI S line,4,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 SB 40 TFSI S line eo,3,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A5 SB 45 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A6 40 TFSI S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,A8L 60 TFSIe q Pstg Sline,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,e-tron GT quattro PF,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,e-tron SB 55 q S line,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,Q3 35 TFSI S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,Q3 40 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,Q3 SB 40 TFSI q S line BE,1,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
2024-08,RY1,AUDI,Q5 55 TFSI e q S line,2,รถยนต์นั่งส่วนบุคคลไม่เกิน 7 คน
