period,registration_type,brand,model,units
2021-02,RY1,ALFA ROMEO,GIULIA QUADRIFOGLIO,1
2021-02,RY1,ASTON MARTIN,DB11 V8 COUPE,1
2021-02,RY1,AUDI,A1 SB 35 TFSI S line,5
2021-02,RY1,AUDI,A4 AV 45 TFSI q S line BE,4
2021-02,RY1,AUDI,A5 CP 40 TFSI S line,10
2021-02,RY1,AUDI,A5 CP 45 TFSI q S line BE,3
2021-02,RY1,AUDI,A5 SB 40 TFSI S line,17
2021-02,RY1,AUDI,A5 SB 45 TFSI q S line BE,4
2021-02,RY1,AUDI,A6 40 TFSI S line,1
2021-02,RY1,AUDI,A6 AV 45 TFSI q S line BE,5
2021-02,RY1,AUDI,A7 SB 45 TFSI q,2
2021-02,RY1,AUDI,A7 SB 55 TFSI q S line,2
2021-02,RY1,AUDI,Q3 35 TFSI S line,2
2021-02,RY1,AUDI,Q3 SB 35 TFSI S line,7
2021-02,RY1,AUDI,Q5 40 TDI q,7
2021-02,RY1,AUDI,Q7 40 TFSI q,1
2021-02,RY1,AUDI,Q7 45 TDI q,7
2021-02,RY1,AUDI,Q7 45 TDI q S line,2
2021-02,RY1,AUDI,Q7 55 TFSI q S line,2
2021-02,RY1,AUDI,Q8 55 TFSI q S line,4
2021-02,RY1,AUDI,RS4,1
2021-02,RY1,AUDI,RS6 AVANT TFSI QUATTRO ESTATE,1
2021-02,RY1,AUDI,TT Coupe 45 TFSI q S line,19
2021-02,RY1,AUDI,TT RD 45 TFSI q S line,1
2021-02,RY1,AUDI,TT RS Coupe q,3
2021-02,RY1,AUDI,e-tron 55 q,1
2021-02,RY1,AUDI,e-tron SB 55 q S line,5
2021-02,RY1,BENTLEY,BENTAYGA HYBRID,1
2021-02,RY1,BENTLEY,CONTINENTAL GTC V8,1
2021-02,RY1,BENTLEY,FLYING SPUR,1
2021-02,RY1,BMW,118i M Sport,2
2021-02,RY1,BMW,218i Gran Coupe RHD,4
2021-02,RY1,BMW,220i Gran Coupe M Sport,29
2021-02,RY1,BMW,320d,1
2021-02,RY1,BMW,320d GT Luxury,9
2021-02,RY1,BMW,320d GT M Sport,6
2021-02,RY1,BMW,320d GT Sport,25
2021-02,RY1,BMW,320d Limousine RHD,13
2021-02,RY1,BMW,320d M Sport,143
2021-02,RY1,BMW,330e,1
2021-02,RY1,BMW,330e M Sport,128
2021-02,RY1,BMW,330e Sport,2
2021-02,RY1,BMW,330i Limousine RHD,3
2021-02,RY1,BMW,420I COUPE M SPORT,1
2021-02,RY1,BMW,430i Cabrio RHD,2
2021-02,RY1,BMW,430i Coupe RHD,2
2021-02,RY1,BMW,520d Limousine RHD,1
2021-02,RY1,BMW,520d M Sport,106
2021-02,RY1,BMW,520d Sport,2
2021-02,RY1,BMW,530e Elite,24
2021-02,RY1,BMW,530e Highline,5
2021-02,RY1,BMW,530e M Sport,69
2021-02,RY1,BMW,530i Limousine RHD,1
2021-02,RY1,BMW,630d Gran Turismo RHD,3
2021-02,RY1,BMW,630i Gran Turismo RHD,12
2021-02,RY1,BMW,650I,1
2021-02,RY1,BMW,725Ld,1
2021-02,RY1,BMW,730Ld M Sport,17
2021-02,RY1,BMW,740Le xDrive M Sport,1
2021-02,RY1,BMW,745Le xDrive M Sport,9
2021-02,RY1,BMW,I3,1
2021-02,RY1,BMW,I8 RHD,1
2021-02,RY1,BMW,I8 ROADSTER,1
2021-02,RY1,BMW,M2 Comptetition RHD,3
2021-02,RY1,BMW,M4 Coupe RHD,1
2021-02,RY1,BMW,M4 GTS COUPE,1
2021-02,RY1,BMW,M5 Limousine RHD,3
2021-02,RY1,BMW,X1 SDRIVE20D XLINE,46
2021-02,RY1,BMW,X1 sDrive18d M Sport,1
2021-02,RY1,BMW,X1 sDrive18d xLine,30
2021-02,RY1,BMW,X1 sDrive18i,13
2021-02,RY1,BMW,X1 sDrive20d M Sport,117
2021-02,RY1,BMW,X2 sDrive20i RHD,12
2021-02,RY1,BMW,X3 xDrive20d M Sport,40
2021-02,RY1,BMW,X3 xDrive20d RHD,3
2021-02,RY1,BMW,X3 xDrive20d xLine,21
2021-02,RY1,BMW,X3 xDrive30e M Sport,27
2021-02,RY1,BMW,X3 xDrive30e xLine,3
2021-02,RY1,BMW,X3xDrive20d Highline,3
2021-02,RY1,BMW,X4 xDrive20d M Sport,1
2021-02,RY1,BMW,X4 xDrive20d RHD,34
2021-02,RY1,BMW,X5 sDrive25d,1
2021-02,RY1,BMW,X5 sDrive25d Pure Experie,2
2021-02,RY1,BMW,X5 xDrive30d M Sport,27
2021-02,RY1,BMW,X5 xDrive30d RHD,10
2021-02,RY1,BMW,X5 xDrive40e M Sport,1
2021-02,RY1,BMW,X5 xDrive45e M Sport,28
2021-02,RY1,BMW,X6 xDrive30d RHD,1
2021-02,RY1,BMW,X7 M50d RHD,5
2021-02,RY1,BMW,Z4 M40i RHD,1
2021-02,RY1,BMW,Z4 M40i Roadster RHD,3
2021-02,RY1,BMW,Z4 sDrive30i RHD,9
2021-02,RY1,BMW,i3s 94Ah RHD,1
2021-02,RY1,BYD,M3,1
2021-02,RY1,BYD,T3,4
2021-02,RY1,CHEVROLET,CAMARO 2SS COUPE 6.2L V8,1
2021-02,RY1,CHEVROLET,CAPTIVA,30
2021-02,RY1,CHEVROLET,COLORADO C-CAB,21
2021-02,RY1,CHEVROLET,COLORADO C-CAB TRAIL BOSS,1
2021-02,RY1,CHEVROLET,TRAILBLAZER,13
2021-02,RY1,CITROEN,DS3,1
2021-02,RY1,DFM,GLORY580,1
2021-02,RY1,FERRARI,812 SUPERFAST,1
2021-02,RY1,FERRARI,F360,1
2021-02,RY1,FERRARI,F8 TRIBUTO,1
2021-02,RY1,FOMM,FOMM ONE,4
2021-02,RY1,FORD,EVEREST,474
2021-02,RY1,FORD,FORD EVEREST zJAE9BC,3
2021-02,RY1,FORD,FORD EVEREST zJAE9GD,1
2021-02,RY1,FORD,FORD RANGER,4
2021-02,RY1,FORD,FORD RANGER iFBW9AR,1
2021-02,RY1,FORD,FORD RANGER iJBT9AR,1
2021-02,RY1,FORD,FORD RANGER iJBW9AR,1
2021-02,RY1,FORD,Ford Everest,1
2021-02,RY1,FORD,MUSTANG,14
2021-02,RY1,FORD,MUSTANG 2.3 ECOBOOST,2
2021-02,RY1,FORD,MUSTANG 2.3L CONVERTIBLE,1
2021-02,RY1,FORD,MUSTANG 2.3L ECOBOOST,5
2021-02,RY1,FORD,MUSTANG 5.0 GT FASTBACK,1
2021-02,RY1,FORD,MUSTANG ECOBOOST PREMIUM,1
2021-02,RY1,FORD,RANGER,1531
2021-02,RY1,FORD,RANGER RAPTOR,113
2021-02,RY1,FOTON,TUNLAND DC 4X2 S,2
2021-02,RY1,FOTON,TUNLAND DC 4X2 S PREMIUM,2
2021-02,RY1,HONDA,ACCORD,240
2021-02,RY1,HONDA,ACCORD HYBRID,244
2021-02,RY1,HONDA,BR-V,194
